Customer_ID,Age,Annual_Income_k$,Total_Spend_k$,Purchase_Frequency_Per_Month,Transaction_Amount,Login_Attempts,Is_Fraud
3523,36,25,18,8,947.0324220024522,3,0
3524,53,140,22,14,790.2238110708283,1,0
3525,56,85,16,8,792.9226837861397,5,0
3526,27,131,14,3,851.1810057162417,5,0
3527,42,120,12,8,488.1505327546422,2,0
3528,35,130,17,13,658.0305833709104,5,0
3529,36,81,5,11,1970.7884315006047,4,1
3530,53,45,14,13,739.4951605109079,2,0
3531,27,89,6,8,1055.8164078652092,5,0
3532,50,85,15,3,1697.347060620561,1,0
3533,67,80,7,10,1057.2184831621826,5,0
3534,22,84,14,13,652.2845761282443,1,0
3535,64,55,18,10,1049.8831989524676,1,0
3536,66,34,1,2,232.6021893259994,5,0
3537,52,53,6,10,264.36387568937585,1,0
3538,61,59,3,2,1389.7445268001845,3,0
3539,51,84,5,9,1835.3340112331925,2,0
3540,50,139,12,7,1452.727876309594,5,1
3541,38,105,11,6,153.8534151114276,3,0
3542,34,84,13,7,808.7767440068563,1,0
3543,39,144,16,8,10.094408594787147,1,0
3544,65,98,18,12,1024.8574529346374,2,0
3545,54,103,17,1,390.4429473392935,3,0
3546,32,93,17,8,1736.95256421367,3,0
3547,52,127,11,3,213.1484304738194,5,0
3548,45,107,20,3,7.859630300825655,1,0
3549,24,86,10,6,905.036356011952,4,0
3550,49,63,16,4,315.0894413318496,5,0
3551,28,66,2,4,1477.2828326389476,5,1
3552,27,47,17,4,1840.2697899038828,5,1
3553,26,36,22,10,88.66633853362148,2,0
3554,31,128,20,9,794.1863132726129,2,0
3555,30,147,10,8,1993.6458772615447,5,1
3556,42,32,13,3,1466.6805801513337,4,1
3557,19,132,12,1,1906.609349193085,3,0
3558,52,131,15,1,332.34615400623034,3,0
3559,24,51,7,1,446.63027618644736,1,1
3560,38,78,22,4,313.84842499066775,3,0
3561,35,93,21,14,608.2262223829969,3,0
3562,20,137,13,6,1450.1462163164585,4,1
3563,59,58,12,4,334.06858821258544,3,0
3564,56,96,12,11,1050.8469055771604,4,0
3565,58,101,2,11,542.0737886332241,2,1
3566,66,30,5,3,1659.2455793781462,4,1
3567,28,68,2,8,18.15184865118333,2,0
3568,56,116,23,14,450.11434228464026,4,0
3569,41,112,20,8,1212.455311356503,5,1
3570,63,16,13,6,197.93745143781592,2,1
3571,36,108,3,9,935.2928708122492,2,0
3572,21,73,11,12,875.2335564823275,3,0
3573,43,83,16,10,1705.7833986094183,2,0
3574,55,133,1,1,1252.6674003677927,4,1
3575,59,106,19,13,1281.2056140074098,5,1
3576,49,59,11,8,1903.856165569386,5,1
3577,56,38,9,6,1964.8089487701332,3,0
3578,62,105,14,1,1308.522490644913,4,1
3579,63,108,9,4,1046.3928930533482,4,0
3580,53,72,7,5,1217.8005166374353,1,0
3581,57,142,16,7,767.9751915830499,2,0
3582,54,21,3,8,1974.9759508353543,3,0
3583,50,61,19,9,1411.5174126962334,5,1
3584,53,67,4,12,585.5585547864335,1,0
3585,20,52,7,12,120.24376644927649,4,0
3586,26,67,23,6,94.2202486581758,2,0
3587,25,62,12,10,413.8013961504456,5,0
3588,50,109,18,9,469.6615432349576,1,0
3589,23,78,5,4,833.015760438031,4,0
3590,58,107,23,8,433.6177932143264,5,0
3591,56,139,23,3,1263.6663095691804,5,1
3592,21,53,22,4,426.45318796711064,4,0
3593,30,18,10,10,379.81369518758623,4,0
3594,66,140,12,4,945.1178006367379,3,0
3595,19,17,8,6,1777.8938556510186,5,1
3596,22,78,19,9,939.2694473203752,4,0
3597,61,43,15,6,830.6282454214733,1,0
3598,44,130,1,1,1158.299340382119,2,0
3599,49,25,3,5,518.1412891094989,3,1
3600,38,111,18,9,710.1059262084167,4,0
3601,25,116,18,5,431.6013350559255,2,0
3602,55,35,2,6,1145.760939242329,3,0
3603,25,53,5,3,1396.2881853305846,5,1
3604,67,116,1,8,1349.0287887761908,2,0
3605,20,60,10,10,513.3615468396997,3,0
3606,61,80,20,11,1560.3981704671942,4,1
3607,20,105,10,13,515.6275621736108,4,0
3608,39,125,5,4,304.8715447791871,3,0
3609,23,96,18,4,702.8684536309528,5,0
3610,19,137,21,11,1197.4994578959115,3,0
3611,40,113,15,12,288.293628514774,1,0
3612,61,49,20,5,1297.9337886563703,3,0
3613,19,117,8,14,1726.8206525257144,3,0
3614,55,143,17,10,589.8153179648507,4,0
3615,34,39,12,9,903.1621991496634,5,0
3616,52,57,21,13,460.4792991222303,3,0
3617,51,98,12,8,725.7171494954378,2,0
3618,40,65,1,7,48.8312887510023,4,0
3619,47,144,4,5,1907.7699454445901,4,1
3620,69,140,8,9,834.7009753583293,3,0
3621,25,83,1,9,1578.79586908707,2,0
3622,39,23,15,10,289.57365752623673,3,0
3623,61,16,18,10,1625.6483129802957,2,0
3624,53,24,1,2,1720.993885369591,4,1
3625,22,128,11,4,1432.3768717319201,2,0
3626,30,90,23,8,1806.9006083418938,3,0
3627,46,99,2,13,338.55827328893207,1,0
3628,48,63,1,14,955.5812484332969,1,0
3629,64,84,12,1,1242.1185163722337,2,0
3630,33,145,16,13,1194.4049765414873,3,0
3631,59,147,22,5,1722.7766643799648,5,1
3632,47,104,22,8,435.3042791059069,1,0
3633,33,40,10,2,355.4094459150385,4,0
3634,29,86,18,2,510.4902967416131,3,0
3635,34,19,15,13,1783.6423485786772,3,0
3636,33,29,17,8,1882.3490299018615,1,0
3637,29,137,10,10,1141.4120580186445,5,0
3638,25,15,3,12,1005.2370094681869,4,0
3639,37,17,21,9,1212.7442879852495,5,1
3640,20,61,16,7,1234.5337614441546,4,1
3641,33,109,6,8,344.7578863622741,1,1
3642,47,27,3,5,1374.3897088381448,3,0
3643,62,134,9,1,907.4404491851091,4,0
3644,40,69,11,4,1037.1770079018502,3,0
3645,45,80,21,2,65.48162564863519,2,0
3646,68,104,13,3,1530.2904818994054,2,0
3647,57,76,18,12,1671.678782729424,1,0
3648,22,116,22,3,1240.7460000994204,1,0
3649,37,22,24,9,1498.703652416842,1,0
3650,57,111,22,13,1047.7984763283434,2,0
3651,61,131,4,10,1238.6149910622185,4,1
3652,18,78,22,4,792.170538434161,5,0
3653,47,35,24,2,1584.7891587997126,1,0
3654,38,129,8,3,939.2005058776627,5,0
3655,37,99,13,3,1362.024744315671,5,1
3656,23,34,10,14,1244.7516103459118,2,0
3657,39,22,2,7,1406.1174641795708,4,1
3658,35,72,8,8,1571.5056708748205,2,0
3659,25,60,6,13,1027.8633957780253,1,0
3660,56,45,16,11,1627.066568765059,2,0
3661,49,107,18,13,997.0281883568599,2,0
3662,50,23,17,6,1913.485474113554,2,0
3663,33,29,6,4,1506.5801384865144,1,0
3664,29,108,13,6,346.427591243398,1,0
3665,55,43,23,13,1660.0210203700453,2,0
3666,69,94,14,11,1105.417383309235,2,0
3667,51,50,21,1,1968.9996111578614,5,1
3668,31,98,10,13,1439.043992128687,4,1
3669,53,123,24,10,173.3595394075312,5,1
3670,50,132,11,8,792.9460530826458,4,0
3671,40,51,13,1,1036.9644283331668,4,0
3672,67,100,12,5,1678.8321383038049,2,0
3673,62,85,9,2,1460.0443409878965,5,1
3674,19,107,4,6,741.8733408702196,4,0
3675,58,94,7,9,1308.5982115677448,4,1
3676,38,116,24,5,1155.9372612572668,1,1
3677,19,28,22,4,256.47495486005175,4,0
3678,44,131,2,14,473.54309253220805,2,0
3679,26,87,7,2,685.5390138650572,3,0
3680,18,105,9,12,394.9893956951883,1,0
3681,28,104,5,3,304.51702243090097,3,0
3682,20,43,15,6,121.10455140992265,2,1
3683,69,63,18,8,1746.8396183898155,3,0
3684,40,86,4,14,581.442118839883,4,0
3685,43,147,19,8,584.1896048474646,3,0
3686,21,56,20,5,416.42513417316013,5,1
3687,35,149,7,5,953.4177568684465,2,0
3688,23,56,8,10,1030.912726005133,5,0
3689,52,119,17,14,420.52131045703464,3,0
3690,39,41,13,13,1219.097824037983,5,1
3691,60,72,24,3,1447.3849193895294,1,0
3692,32,60,21,7,750.8109715010766,3,0
3693,39,80,23,13,1172.9761352305902,5,0
3694,54,39,11,6,1007.0923008030703,4,0
3695,69,87,1,1,395.11905472042383,3,0
3696,59,131,2,4,1461.3719226052826,1,0
3697,29,143,17,6,1603.8987905089746,4,1
3698,64,101,5,11,1299.3422655963993,3,1
3699,66,88,6,6,651.1725754032474,4,0
3700,59,139,24,11,1853.9510263465559,3,0
3701,55,81,7,14,913.439984050273,3,0
3702,35,20,21,12,535.4275783432702,2,0
3703,62,139,15,12,819.4280685398032,5,0
3704,52,72,19,3,1385.6898083568785,3,0
3705,47,84,16,6,1692.633912390202,1,0
3706,41,67,13,12,716.3681210693308,5,0
3707,59,80,5,10,469.0857697887025,2,0
3708,47,72,3,6,1254.8537980112337,5,1
3709,31,96,3,12,1842.8241247120395,5,1
3710,23,101,19,9,370.6702603010461,3,0
3711,20,16,14,9,1607.0236676872362,1,0
3712,33,51,16,2,955.8313270675309,3,0
3713,24,117,22,4,1600.0274454043729,1,0
3714,69,38,17,9,1013.5545937977154,1,0
3715,31,126,4,14,757.7689097329276,4,0
3716,26,79,13,13,1394.9982954182533,3,0
3717,32,143,8,4,1801.7514527168203,2,0
3718,38,131,19,8,643.9022020885112,5,0
3719,52,130,5,10,924.1925293137718,4,0
3720,19,119,2,12,462.6542502595624,2,0
3721,44,17,15,3,370.9018799166148,3,0
3722,19,60,2,3,1556.8908340723895,1,0
3723,52,69,11,9,405.32491279344265,3,0
3724,35,89,13,11,1587.6697518122276,3,0
3725,31,59,23,10,861.2880184213276,4,0
3726,37,91,10,8,1990.122203198393,2,0
3727,35,38,3,1,398.69612929162207,4,0
3728,27,49,5,10,190.4910950630879,2,0
3729,42,38,3,14,155.48897385897374,4,0
3730,19,42,6,2,1671.6589194247804,5,1
3731,42,30,13,3,878.363740561395,1,0
3732,50,73,10,14,11.233077546506395,1,0
3733,53,29,19,11,1750.1688681941553,1,0
3734,48,25,8,2,1754.4574087860574,5,1
3735,31,93,18,3,1613.8012646674879,5,1
3736,18,129,3,8,500.39537363456077,1,0
3737,63,82,24,11,748.6416765340103,1,0
3738,33,57,24,11,1491.12781926499,2,0
3739,63,83,17,12,981.2594851881325,2,0
3740,69,89,8,14,311.88402056348724,3,0
3741,20,117,10,6,489.3825377327064,4,0
3742,52,55,2,14,1945.316125819357,2,0
3743,58,73,12,7,306.2711692670769,2,0
3744,23,53,23,10,1453.531109572986,2,0
3745,42,17,6,13,958.6465217857801,2,0
3746,30,21,2,10,1498.4603108065587,5,1
3747,51,63,21,6,1323.9209160830642,3,0
3748,25,40,23,1,881.1385451558803,2,0
3749,38,115,24,11,711.0520952427189,4,0
3750,51,93,3,3,1509.9467124404703,2,0
3751,21,16,17,13,649.6667064883537,5,0
3752,42,141,7,1,1576.6041027766942,1,0
3753,32,146,21,12,1361.2869173332417,1,0
3754,21,34,5,10,1157.4499946151718,3,0
3755,62,131,23,12,740.7577653800832,1,0
3756,29,46,1,9,414.13730874391797,2,0
3757,49,42,8,13,1422.2875034751244,5,1
3758,49,91,12,9,187.24170820530892,3,0
3759,45,15,14,5,1941.2318010307406,2,0
3760,30,70,16,4,1957.6020896578975,1,0
3761,48,49,10,12,264.79411883648663,4,0
3762,31,126,15,9,212.35096932974295,2,0
3763,37,44,21,9,828.369870530645,4,0
3764,35,68,24,3,1927.5481281597017,4,1
3765,46,50,15,5,803.6202439660703,3,0
3766,23,94,10,3,730.785206322508,5,0
3767,49,72,21,10,1408.6521927025485,1,0
3768,46,97,7,2,361.56881700747795,1,0
3769,60,79,3,1,729.8303497296341,2,0
3770,19,83,2,12,586.1583553176032,1,0
3771,40,142,6,10,1205.0615721480992,3,0
3772,36,65,21,2,329.69200799725684,1,0
3773,48,36,9,8,1099.6590049344413,2,0
3774,68,121,10,11,1715.8054469240055,1,0
3775,22,123,4,8,1030.7702406816657,5,0
3776,36,130,3,3,1368.57575111068,4,1
3777,51,115,9,7,155.1197952674761,4,0
3778,27,114,24,7,900.7661305978507,4,0
3779,42,82,22,2,194.31186903452468,5,0
3780,19,50,17,9,1200.9260431943806,3,0
3781,28,36,14,3,565.7034704917679,2,0
3782,67,80,10,2,578.0953328285372,5,0
3783,48,35,13,12,158.14964060423654,2,0
3784,32,114,12,3,623.9245335742651,3,0
3785,26,142,1,2,1015.8209683286592,5,0
3786,40,58,22,8,1171.396905827664,1,0
3787,36,117,19,5,137.99777479526747,3,0
3788,26,61,19,3,1304.6610755035601,4,1
3789,52,53,6,5,980.3071427032218,5,0
3790,38,43,13,11,1076.1314757888983,3,0
3791,26,68,19,11,1666.4293641667505,3,0
3792,45,104,13,8,687.7417583832088,5,0
3793,63,99,22,7,352.23196717324424,4,0
3794,68,31,21,6,1105.8613005353734,4,0
3795,24,94,4,14,1890.3187254828015,3,0
3796,33,87,24,13,1038.1498902663566,2,0
3797,33,63,2,1,1664.6647873684153,3,0
3798,50,115,15,10,1515.2789486497609,5,1
3799,21,16,12,1,1039.0699200846138,5,0
3800,21,73,7,1,1296.871781418578,5,1
3801,56,111,20,14,816.3269672728337,4,0
3802,57,113,18,10,1063.6042347489015,1,0
3803,34,117,23,14,1017.0350818048162,5,0
3804,54,16,13,8,1419.675174100757,5,1
3805,56,55,17,8,822.9127321157839,2,1
3806,69,137,4,14,204.0354096311694,2,0
3807,46,96,14,7,1578.4754980131775,3,0
3808,69,146,20,6,1371.281741639774,3,0
3809,53,43,13,4,1900.496293637444,3,0
3810,55,149,3,1,860.2887708164864,5,0
3811,56,28,18,9,161.02028553763395,2,0
3812,67,26,14,1,247.62987779466974,3,0
3813,54,113,15,4,1547.7724886901406,2,0
3814,69,147,3,3,140.17577914331085,5,0
3815,52,95,1,7,1816.1131591339242,5,1
3816,24,120,24,5,566.8919720338948,3,0
3817,44,46,17,5,1798.2636859557529,5,1
3818,45,88,3,4,1548.1461633578874,5,1
3819,39,95,14,1,1743.0460674019216,2,0
3820,31,83,3,5,432.0091850810816,1,0
3821,24,59,13,4,1193.4085241480686,4,0
3822,54,120,15,14,191.71031848448305,3,0
3823,39,114,18,10,408.55013124105506,1,0
3824,22,23,14,13,623.2549435378506,3,0
3825,19,76,21,8,1482.9211200624961,1,0
3826,44,43,3,2,54.3051868800242,5,0
3827,38,139,19,8,1806.7189793299121,3,0
3828,55,128,8,1,146.2530098572788,1,0
3829,32,148,4,13,756.0979397125311,4,0
3830,38,134,4,4,166.77380851552533,5,0
3831,27,93,19,3,1539.0908469912306,3,0
3832,40,107,11,5,286.92337193849977,3,0
3833,56,18,1,13,1770.0900359736029,1,0
3834,22,96,8,5,1062.7928632500946,3,0
3835,18,89,15,5,1897.2032748135152,5,1
3836,30,28,1,12,584.2700210523496,2,0
3837,38,145,7,4,911.3607229973901,1,0
3838,43,128,21,8,1390.022689847508,4,1
3839,67,76,20,3,1664.6670585790664,3,0
3840,62,120,20,12,845.6073900524855,5,0
3841,38,78,24,4,1785.4029139626925,3,0
3842,35,116,11,1,240.3844806071685,4,0
3843,54,120,14,7,1418.8260140261405,5,1
3844,62,34,22,1,699.6569695162525,4,0
3845,49,72,16,2,207.16429084453094,5,0
3846,53,126,14,11,776.3957908199976,2,0
3847,34,71,12,7,1761.030170848708,5,1
3848,52,133,17,1,1961.1650732208368,4,1
3849,66,111,14,11,788.6357149154628,1,0
3850,28,106,10,3,1773.4006936737183,2,0
3851,38,66,24,13,1021.7605604025471,3,1
3852,69,51,14,6,1435.4450001395633,2,0
3853,43,22,18,6,95.51598743627724,2,0
3854,21,58,22,6,1116.8373841081266,3,0
3855,51,112,9,11,144.9730627409259,5,0
3856,69,147,17,13,540.8928244021297,2,0
3857,65,132,6,2,1135.7945801080139,2,1
3858,35,83,8,2,1615.2917140112527,1,0
3859,57,59,13,6,1123.9828193888015,1,0
3860,52,46,18,10,1872.702124524844,4,1
3861,58,47,5,5,1621.613352613792,3,0
3862,46,140,6,14,316.69909147967974,5,1
3863,69,81,21,7,780.972178827735,5,0
3864,46,44,19,7,1338.6284274770237,4,1
3865,55,128,4,5,1877.1200330605338,5,1
3866,59,43,7,8,1975.4931581456185,5,1
3867,38,145,4,10,1527.5569437358004,1,0
3868,59,44,11,6,1149.669764630831,5,0
3869,30,144,12,5,1514.4363310272938,5,1
3870,66,76,14,4,550.1066568305757,4,0
3871,58,17,13,7,570.7880393829672,4,0
3872,34,82,10,4,1310.4269455938347,2,0
3873,26,39,18,5,1744.3119749178213,5,1
3874,58,58,16,5,1939.7699309068255,5,1
3875,18,69,5,1,685.9625286582805,5,0
3876,19,144,8,1,1594.1244780871339,1,0
3877,65,55,14,3,1703.8039565485499,5,1
3878,46,78,5,14,1248.2306198476285,1,0
3879,50,45,24,11,698.445805048377,2,0
3880,27,61,8,3,1240.081687721233,3,0
3881,67,144,6,2,1170.9755641014679,5,0
3882,57,110,16,12,1215.0183840639993,4,1
3883,38,91,4,2,1240.4241265065043,4,1
3884,45,124,12,6,1694.8810907890315,5,1
3885,28,83,11,13,344.31261896832405,1,0
3886,51,72,3,1,737.7514254922603,4,0
3887,25,120,12,6,1174.0734460646693,4,0
3888,39,58,5,5,570.2388385301947,2,0
3889,25,88,6,6,1956.4154785576584,2,1
3890,66,70,19,5,529.9847679066468,2,0
3891,32,141,18,7,941.9096168815186,4,0
3892,34,44,16,1,1755.3432661975712,4,1
3893,40,85,23,13,164.72700700715134,5,0
3894,41,132,11,3,1642.2725641780326,5,1
3895,62,69,5,6,1144.1616961044667,1,0
3896,36,81,9,1,68.44507143524248,4,0
3897,22,17,3,13,1806.3112194737046,5,1
3898,49,40,8,11,83.19768673420737,5,0
3899,61,71,6,11,1032.8595035612293,2,0
3900,18,140,4,7,102.81733649953384,2,0
3901,40,67,12,4,147.0441964566238,2,0
3902,54,57,12,3,1774.9726069444944,3,0
3903,25,63,21,10,1532.8219661900748,5,1
3904,30,56,16,9,397.89764062355846,2,0
3905,25,25,10,1,1242.8336065624364,2,0
3906,40,117,22,8,1590.385739020275,4,1
3907,60,112,14,1,1779.7333295268952,2,0
3908,18,99,13,13,939.2723190440969,4,0
3909,62,114,9,14,1795.5122554154023,1,0
3910,68,118,7,5,1018.1608950715353,2,0
3911,41,60,12,10,1378.0149441444937,4,1
3912,52,58,5,8,1958.1635720531526,2,0
3913,41,36,18,6,475.72381944308086,1,0
3914,34,128,4,7,341.1999457845439,2,0
3915,22,139,2,11,687.327555830851,4,0
3916,37,138,3,8,332.9760503270172,1,0
3917,38,44,12,13,571.904797381224,1,0
3918,57,22,3,6,1487.2557201243549,1,0
3919,48,112,4,11,957.6604516629681,3,0
3920,63,71,6,6,753.2073825173293,4,0
3921,53,125,12,11,740.6043905252072,3,0
3922,28,87,19,6,393.08729992560615,1,0
3923,69,129,10,5,897.5858513025555,3,0
3924,32,34,1,8,1251.1479395829115,2,0
3925,36,39,17,13,282.6138948638564,3,0
3926,24,33,16,2,1945.7616586330782,5,1
3927,68,19,9,7,889.3459469713335,1,0
3928,45,89,21,4,1896.1820289190325,1,0
3929,68,142,9,1,273.6445586152495,4,0
3930,60,86,23,13,1535.595826579497,2,1
3931,22,54,9,5,1237.1879108343721,4,1
3932,22,40,12,3,1641.0279184890246,3,0
3933,47,41,23,4,1203.3524562956343,5,1
3934,49,97,9,7,1925.8590833193982,5,1
3935,25,142,15,5,1255.729002705066,5,1
3936,27,47,2,14,1570.285230062214,5,1
3937,55,111,11,4,1755.7756362040677,2,0
3938,64,125,11,1,1430.5940250648678,3,0
3939,49,30,8,6,1050.8521298435048,5,0
3940,65,37,23,11,549.2700721330235,1,0
3941,45,149,6,10,1709.7127637243602,3,0
3942,34,40,21,6,963.7536141139134,2,0
3943,48,110,20,7,1243.312911538443,5,1
3944,25,26,7,1,163.05694307243505,2,0
3945,57,86,3,14,997.2158896380654,5,0
3946,42,147,8,4,1397.8244998195908,1,0
3947,26,120,18,12,1170.223460317871,3,0
3948,19,131,17,9,899.8669378111815,1,0
3949,32,40,11,12,450.73749691559004,5,0
3950,67,147,2,14,622.7920491798683,4,0
3951,20,36,21,10,1402.7455945337906,3,0
3952,66,27,24,6,452.26044418460083,2,0
3953,53,121,19,2,1245.3445975412192,5,1
3954,21,37,7,4,1181.5265370496254,1,0
3955,31,111,18,6,1940.9828713767931,4,1
3956,58,32,8,4,126.25977575691643,5,0
3957,58,131,14,10,220.70460155564268,2,0
3958,42,44,7,7,1014.6365139632852,1,0
3959,67,40,21,12,1056.584101580501,3,0
3960,27,53,4,13,84.65567931631662,4,0
3961,38,144,17,3,1652.5815646146068,5,1
3962,53,127,5,6,991.973378715277,5,0
3963,29,148,12,13,696.5542745478549,5,0
3964,44,60,9,12,641.1132723766773,5,0
3965,57,64,20,4,1723.5073272005916,1,0
3966,19,120,13,3,397.48206852421976,3,0
3967,30,86,18,12,325.0333223380554,2,0
3968,49,88,20,3,430.29116580044996,4,0
3969,48,31,9,14,1251.9199825656674,5,1
3970,33,84,4,2,1622.8070569786762,5,1
3971,49,20,21,11,665.3024941074183,3,0
3972,49,40,8,3,351.0566862390517,3,0
3973,51,113,1,13,422.342364419098,1,0
3974,28,36,17,12,1240.2716381431128,1,0
3975,27,65,9,14,495.84027629738864,1,0
3976,32,118,20,10,1755.1740615459767,4,1
3977,34,103,13,1,212.26325205655635,1,0
3978,57,23,2,3,69.5752253410128,5,0
3979,35,93,13,9,181.31460069200335,1,0
3980,26,66,9,4,1692.0580251707092,4,1
3981,42,144,20,3,1304.2028917329937,1,0
3982,57,27,6,8,1915.7005430689144,1,0
3983,31,65,1,1,675.9115998331664,5,0
3984,42,48,5,5,429.29286537935036,5,0
3985,67,49,3,1,1126.1406024309294,5,0
3986,39,145,4,7,1077.9674168578633,1,0
3987,69,134,1,5,1184.092856449667,5,0
3988,47,84,14,2,698.3300560073959,3,0
3989,37,81,9,12,16.764395373389583,2,0
3990,38,117,24,14,74.88814761653057,2,0
3991,61,87,4,1,1329.3337905379133,5,1
3992,49,130,18,11,1048.8998060701854,4,0
3993,68,147,14,7,1642.9174630042908,5,1
3994,63,81,4,12,604.3176682796599,5,0
3995,66,135,10,1,1631.8671132761945,1,0
3996,38,108,3,3,853.8553698358288,4,0
3997,52,143,23,11,197.91327916494282,5,0
3998,49,105,7,6,1955.933567368435,3,0
3999,47,106,10,6,1026.312178645312,2,0
4000,56,77,13,7,1260.809635354881,3,0
4001,66,43,4,11,1343.2403870466878,3,0
4002,29,26,18,14,728.012443192627,3,0
4003,58,91,11,11,1496.3189981249639,4,1
4004,64,55,4,1,1741.1815983752792,4,1
4005,35,144,24,7,777.4380179456483,4,0
4006,38,51,14,2,1315.7167688299387,2,0
4007,30,38,18,6,1515.462028834533,1,0
4008,38,113,8,13,384.30116588971714,5,0
4009,25,114,10,8,668.529188369955,5,0
4010,63,72,5,13,222.04771353000493,1,0
4011,57,43,23,5,1206.4058861751657,5,1
4012,63,74,7,10,1602.8707031626082,3,0
4013,24,109,12,3,1223.6231198869425,2,0
4014,40,56,3,11,363.66874279920273,5,0
4015,61,57,4,8,1095.005139597144,2,0
4016,49,88,10,8,1670.6936263101873,1,0
4017,28,78,4,4,608.9359681760471,5,0
4018,39,16,15,8,1666.1397469940175,2,0
4019,39,80,10,5,1570.323451121126,3,0
4020,60,45,21,13,48.372911634166364,3,0
4021,42,129,22,11,482.7123541005764,1,0
4022,39,40,16,5,1088.170099566463,4,0
4023,45,43,15,3,1436.6466531884223,5,1
4024,46,92,19,7,1761.6583986773942,3,0
4025,30,39,20,11,1283.879424944449,3,0
4026,35,62,19,14,763.7866216428306,1,0
4027,19,79,18,11,373.3312774409442,3,0
4028,46,81,12,9,1521.2715316475508,5,1
4029,38,104,16,9,417.52921085161967,1,0
4030,32,52,1,1,1392.3838903291582,2,0
4031,69,101,16,1,366.5171766555587,1,1
4032,44,79,2,10,186.65243136738158,5,0
4033,67,41,24,12,505.94494629453635,5,0
4034,48,120,15,12,573.4349620226029,2,0
4035,32,137,7,11,1296.1822233173455,1,0
4036,68,58,1,5,325.96231864540755,5,0
4037,40,114,5,1,1860.9622914088418,5,1
4038,41,42,10,4,1110.9515642528356,2,0
4039,61,31,22,12,984.4088029788486,4,0
4040,30,141,21,1,872.2155560451936,1,0
4041,39,137,4,2,1135.3696871656311,5,0
4042,60,145,14,2,49.781699487755674,3,0
4043,54,90,13,4,1980.2223172852694,2,0
4044,50,60,1,8,1117.2611305075607,4,0
4045,20,83,16,2,75.21402926965469,4,0
4046,36,99,23,14,1182.0053213757017,2,0
4047,40,25,9,9,876.9721227879091,4,0
4048,46,83,22,12,52.955204849485696,5,0
4049,47,113,16,9,1849.2353605541587,4,1
4050,56,105,19,2,26.08090978725763,1,0
4051,61,108,15,1,1157.8539953712536,3,0
4052,64,129,14,10,1923.7725415143168,5,1
4053,42,45,20,10,479.0209714811369,2,0
4054,54,25,10,9,512.0872531159753,3,0
4055,64,101,21,2,5.844141477503966,5,0
4056,25,135,12,8,137.3705881160219,3,0
4057,59,144,1,14,94.55238109629079,4,0
4058,33,119,21,3,1646.1992859584088,2,0
4059,25,41,17,1,1674.2914520401134,2,0
4060,18,16,9,11,1454.7666679481229,1,0
4061,61,117,23,1,708.7262999715988,4,0
4062,22,115,19,10,1643.4026275282401,1,0
4063,20,35,18,2,1081.8501678845496,1,0
4064,18,72,7,7,612.0990015774469,4,0
4065,21,147,9,12,877.3671543832088,5,0
4066,57,99,22,6,136.20670081997844,1,0
4067,52,107,21,12,1890.0928300660778,3,0
4068,49,34,12,11,1240.137252616921,5,1
4069,59,75,7,2,1463.8121191364928,4,1
4070,51,52,14,4,1354.7838239876537,2,0
4071,60,39,15,2,1337.1612191193565,5,1
4072,42,144,15,1,39.435666066993974,1,0
4073,27,135,6,12,1053.1157031707692,3,0
4074,38,40,21,3,1644.3119061079406,4,1
4075,63,81,14,4,93.81510856614189,2,0
4076,56,15,2,10,1912.5505393571,3,0
4077,44,65,8,5,851.1985675969484,2,0
4078,44,19,13,5,583.3415066424856,4,0
4079,19,27,23,7,1065.983616475676,5,0
4080,58,62,6,14,1603.4223047468572,1,0
4081,65,71,5,10,952.136348228432,4,0
4082,30,129,5,8,1291.9858247898517,3,0
4083,26,49,1,9,1002.3292037943855,5,0
4084,69,90,9,12,1264.3881519991126,2,0
4085,53,108,6,7,280.37167581728994,5,0
4086,39,19,20,5,82.13345542530939,5,0
4087,59,36,7,9,278.1183043662985,3,0
4088,43,117,9,8,575.2470986045379,1,0
4089,29,145,5,10,510.4453445839731,5,0
4090,34,138,14,9,1232.2748225729906,5,1
4091,31,67,5,10,914.4994011478107,1,0
4092,31,83,8,8,82.4299021485598,1,0
4093,51,118,7,6,74.55748310246602,2,0
4094,37,30,13,4,185.72306423072817,2,0
4095,28,130,13,9,709.3969090147276,1,0
4096,33,90,8,12,17.334987172640254,4,0
4097,68,123,11,9,990.5045945331301,1,0
4098,48,53,18,10,724.5359802970589,2,0
4099,23,103,19,10,1113.1053983694485,3,0
4100,36,126,6,9,1443.0463300251877,3,0
4101,54,61,22,14,505.6907668823095,5,0
4102,21,142,2,10,318.38187701967485,3,0
4103,64,91,13,3,559.7168441469581,2,0
4104,21,29,23,11,8.517547994051476,3,0
4105,37,50,11,12,244.42584627393256,4,0
4106,27,77,1,3,1502.9065755542372,1,0
4107,41,83,24,11,449.49965058856884,1,0
4108,52,88,2,6,1988.6277694390571,2,0
4109,43,38,17,6,339.8238851227943,5,0
4110,54,63,8,13,1578.5995725531593,1,0
4111,55,21,2,13,1411.5637212919414,3,0
4112,38,18,6,6,647.6536249185338,4,0
4113,57,104,22,5,664.8245914141006,5,0
4114,56,74,5,14,1129.2854040293737,5,0
4115,38,69,16,5,1705.486324477704,5,1
4116,27,30,8,2,775.4429535183315,1,0
4117,55,43,19,14,127.05386243222104,5,0
